category,name,rating,number_of_reviews,love,price,value_price,URL,ingredients,online_only,brand,main_accords,notes
Cologne,pour homme,5.0,31,3300,94.0,94.0,https://www.sephora.com/product/pour-homme-P4957?icid2=products grid:p4957,unknown,0,Les Contes,"[""citrus"", ""marine"", ""aromatic"", ""green"", ""musky""]","{""middle"": [""Neroli"", ""Red Pepper"", ""Herbal Notes""], ""base"": [""Vetiver"", ""Amber"", ""Musk""], ""top"": [""Tangerine"", ""Sea Notes""]}"
Perfume,assam of india,4.5,30,2700,88.0,88.0,https://www.sephora.com/product/assam-india-P418118?icid2=products grid:p418118,Alcohol Denat- Fragrance- Water- Limonene- Citral- Benzyl Benzoate- Linalool- Citronellol- Eugenol- Geraniol- Hydroxycitronellal- Hydroxyisohexyl- Cyclohexene- Carboxaldehyde.,0,Parfums Berdoues,"[""green"", ""citrus"", ""woody"", ""ozonic"", ""balsamic"", ""fresh""]","{""middle"": [""Indian Tea""], ""base"": [""Sandalwood""], ""top"": [""Lemon""]}"
Perfume,oud al sahraa,4.0,9,1000,88.0,88.0,https://www.sephora.com/product/oud-al-sahraa-P418117?icid2=products grid:p418117,Alcohol Denat- Fragrance- Water- Cinnamyl Alcohol- Citral- Benzyl Salicylate- Coumarin- Geraniol- Benzyl Cinnamate- Linalool- Citronellol- Benzyl Benzoate- Limonene- Alpha-Isomethyl Ionone.,0,Parfums Berdoues,"[""oud"", ""balsamic"", ""smoky"", ""sweet"", ""citrus"", ""fresh spicy""]","{""middle"": [""Myrrh""], ""base"": [""Agarwood (Oud)""], ""top"": [""Italian Mandarin ""]}"
Perfume,scorza di sicilia,3.0,6,689,88.0,88.0,https://www.sephora.com/product/scorza-di-sicilia-P418120?icid2=products grid:p418120,unknown,0,Parfums Berdoues,"[""citrus"", ""woody"", ""fresh spicy"", ""fresh"", ""aromatic""]","{""middle"": [""Virginian Cedar""], ""base"": [""Vetiver""], ""top"": [""Calabrian bergamot"", ""Citruses""]}"
Cologne,noir,4.5,62,2500,128.0,128.0,https://www.sephora.com/product/noir-P376714?icid2=products grid:p376714,Alcohol Denat.- Water- Fragrance- Linalool- Limonene- Citronellol- Cinnamyl Alcohol- Benzyl Benzoate- Hydroxycitronellal- Alpha-Isomethyl Ionone- Coumarin- Geraniol- Citral- Benzyl Alcohol- Farnesol- Eugenol ,0,Reminiscence,"[""balsamic"", ""woody"", ""aromatic"", ""smoky"", ""warm spicy""]","{""middle"": [""Rose"", ""Violet"", ""Woodsy Notes"", ""Patchouli"", ""Cedar""], ""base"": [""Incense"", ""French labdanum"", ""Musk"", ""Bourbon Vanilla"", ""Somalian Opoponax""], ""top"": [""Bergamot"", ""Eucalyptus"", ""Elemi resin"", ""Sicilian Lemon"", ""Coriander"", ""Iran Galbanum""]}"
Perfume,cashmere,4.5,35,2300,24.0,24.0,https://www.sephora.com/product/cashmere-P399765?icid2=products grid:p399765,"Alcohol Denat.- Fragrance- Water- Glycerin- Aloe Barbadensis Leaf Juice- Phenoxyethanol- Benzyl Salicylate- Isoeugenol- Butylphenyl Methylpropional- Citral- Coumarin- Hydroxycitronellal- Limonene- Linalool.
Clean at Sephora products are formulated without:
Sulfates—SLS + SLES- Parabens- Formaldehydes- Formaldehyde-releasing agents- Phthalates- Mineral Oil- Retinyl Palmitate- Oxybenzone- Coal Tar- Hydroquinone- Triclosan- Triclocarban- Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate- ethyl methacrylate- methyl methacrylate- butyl methacrylate- hydroxypropyl methacrylate- tetrahydrofurfuryl methacrylate- trimethylolpropane trimethacrylate - aluminum salts)- Animal Oils/Musks/Fats- Benzophenone + Related Compounds- Butoxyethanol- Carbon Black- Lead/Lead Acetate- Methyl Cellosolve + Methoxyethanol- Methylchloroisothiazolinone & Methylisothiazolinone- Mercury + Mercury Compounds (Thimerisol)- Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off )- Resorcinol- Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.)- Toluene- Butylated hydroxyanisole (BHA)- Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula- Ethanolamines DEA/TEA/MEA/ETA- Nanoparticles as defined by the European Commission- Petrolatum and Parrafin that is not USP grade- Phenoxyethanol that is 1% or more of total formulation- Polyacrylamide & Acrylamide- The following types of Styrene (Bromostyrene- Deastyrene/acrylates/dvbcopolymer- sodium styrene/divinylbenzene copolymer - styrene oxide- styrene)- 1-4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off- wiped off or removed- 3ppm or < for products that are meant to remain on the skin).",0,Stephanie de Bruijn Parfum sur Mesure,"[""woody"", ""balsamic"", ""musky"", ""patchouli"", ""warm spicy""]","{""middle"": [""Patchouli"", ""Guaiac Wood""], ""base"": [""Gurjan balsam"", ""Musk""], ""top"": [""Sandalwood"", ""Cedar""]}"
Cologne,pour homme,5.0,288,8300,115.0,158.0,https://www.sephora.com/product/pour-homme-P219907?skuId=1359298&icid2=products grid:p219907,"Alcohol Denat. (Sd Alcohol 39-C)- Fragrance- Linalool- Water- Limonene- 
Ethylhexyl- Methoxycinnamate- Butyl Methoxydibenzoylmethane- Ethylhexyl Salicylate- 
Butyl Methylpropional- Alpha-Isomethyl Ionone- Citronellol- Citral- Couramin- Geraniol- 
Ci 60730 (Ext. Violet 2)- Ci 42090 (Blue I)- Ci 19140 (Yellow 5).",0,Ted Lapidus,"[""leather"", ""woody"", ""smoky"", ""balsamic"", ""musky"", ""aromatic""]","{""middle"": [""Spruce"", ""Jasmine"", ""Leather"", ""Patchouli"", ""Vetiver""], ""base"": [""Castoreum"", ""Labdanum"", ""Moss"", ""Musk"", ""Olibanum""], ""top"": [""Aldehydes"", ""Bergamot"", ""Coriander"", ""Thyme"", ""Lemon""]}"
Perfume,alien,4.5,862,24800,120.0,120.0,https://www.sephora.com/product/alien-P196516?icid2=products grid:p196516,Alcohol- Fragrance- Propylene Glycol- Benzyl Salicylate- Ethylhexyl Methoxycinnamate- Butyl Methoxydibenzoylmethane- Ethylhexyl Salicylate- Glycerin- Water- Bht- Butylphenyl Methylpropional- Coumarin- Geraniol- Alpha-Isomethyl Ionone- Citronellol- Benzyl Alcohol- Benzyl Benzoate- Citral- Ci 60730/Ext- Violet 2- Ci 17200/Red 33.,0,Thierry Mugler,"[""white floral"", ""amber"", ""woody"", ""animalic"", ""balsamic""]","{""middle"": [""Woodsy Notes""], ""base"": [""Amber""], ""top"": [""Jasmine""]}"
Perfume,somei yoshino,4.5,22,2600,88.0,88.0,https://www.sephora.com/product/somei-yoshino-P418116?icid2=products grid:p418116,Alcohol Denat- Fragrance- Water- Benzyl Alcohol- Citral- Hydroxycitronellal- Benzyl Salicylate- Geraniol- Linalool- Citronellol- Hexyl Cinnamal- Limonene- Alpha-Isomethyl Ionone.,0,Parfums Berdoues,"[""white floral"", ""aromatic"", ""green"", ""fresh spicy"", ""animalic""]","{""middle"": [""Jasmine Sambac""], ""base"": [""Patchouli""], ""top"": [""Shiso""]}"
Cologne,pour homme,4.5,116,1800,90.0,90.0,https://www.sephora.com/product/pour-homme-P0901?icid2=products grid:p0901,unknown,0,Ted Lapidus,"[""leather"", ""woody"", ""smoky"", ""balsamic"", ""musky"", ""aromatic""]","{""middle"": [""Spruce"", ""Jasmine"", ""Leather"", ""Patchouli"", ""Vetiver""], ""base"": [""Castoreum"", ""Labdanum"", ""Moss"", ""Musk"", ""Olibanum""], ""top"": [""Aldehydes"", ""Bergamot"", ""Coriander"", ""Thyme"", ""Lemon""]}"
Perfume,angel,4.0,1000,21500,84.0,84.0,https://www.sephora.com/product/angel-P9864?icid2=products grid:p9864,Alcohol- Fragrance- Water- Butylphenyl Methylpropional- Ethylhexyl Methoxycinnamate- Butyl Methoxydibenzoylmethane- Ethylhexyl Salicylate- Bht- Coumarin- Limonene- Linalool- Geraniol- Amyl Cinnamal- Citronellol- Benzyl- Salicylate- Citral- Farnesol- Hexyl Cinnamal- Eugenol- Benzyl- Benzoate- Isoeugenol- Ci 60730/Ext- Violet 2- Ci 19140/Yellow 5- Ci 42090/Blue 1- Ci 17200/Red 33.,0,Thierry Mugler,"[""sweet"", ""patchouli"", ""caramel"", ""fruity"", ""cacao"", ""warm spicy""]","{""middle"": [""Honey"", ""Apricot"", ""Blackberry"", ""Plum"", ""Orchid"", ""Peach"", ""Jasmine"", ""Lily-of-the-Valley"", ""Red Berries"", ""Rose""], ""base"": [""Tonka Bean"", ""Amber"", ""Patchouli"", ""Musk"", ""Vanilla"", ""Dark Chocolate"", ""Caramel""], ""top"": [""Melon"", ""Coconut"", ""Mandarin Orange"", ""Cassia"", ""Jasmine"", ""Bergamot"", ""Cotton Candy""]}"
Cologne,pour homme,5.0,31,3300,94.0,94.0,https://www.sephora.com/product/pour-homme-P4957?icid2=products grid:p4957,unknown,0,Ted Lapidus,"[""leather"", ""woody"", ""smoky"", ""balsamic"", ""musky"", ""aromatic""]","{""middle"": [""Spruce"", ""Jasmine"", ""Leather"", ""Patchouli"", ""Vetiver""], ""base"": [""Castoreum"", ""Labdanum"", ""Moss"", ""Musk"", ""Olibanum""], ""top"": [""Aldehydes"", ""Bergamot"", ""Coriander"", ""Thyme"", ""Lemon""]}"
Perfume,parisienne,4.5,666,10200,39.0,39.0,https://www.sephora.com/product/parisienne-P247202?skuId=1201680&icid2=products grid:p247202,unknown,0,Yves Saint Laurent,"[""fruity"", ""rose"", ""floral"", ""powdery"", ""woody""]","{""middle"": [""Violet"", ""Peony"", ""Damask Rose""], ""base"": [""vetyver"", ""Musk"", ""Sandalwood"", ""Patchouli""], ""top"": [""Cranberry"", ""Blackberry"", ""Vinyl""]}"
Cologne,colonia intensa,4.0,20,584,120.0,120.0,https://www.sephora.com/product/colonia-intensa-P200313?icid2=products grid:p200313,After Shave Balm:-Aloe Vera Gel: Soothes irritation from shaving.-Vine Extract- Almond Oil- Wheatgerm Oil: Restore natural oil balance to skin dried by shaving; softens skin.Acqua di Parma product ingredient listings are updated periodically. Before using an Acqua di Parma product- please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use.,1,Acqua di Parma,"[""citrus"", ""fresh spicy"", ""warm spicy"", ""woody"", ""aromatic""]","{""middle"": [""Myrhh"", ""Artemisia"", ""Neroli"", ""Guaiac Wood"", ""Cedar""], ""base"": [""Leather"", ""Patchouli"", ""Benzoin"", ""Musk""], ""top"": [""Bergamot"", ""Citruses"", ""Cardamom"", ""Ginger"", ""Sicilian Lemon""]}"
Perfume,peonia nobile,4.5,19,2300,142.0,142.0,https://www.sephora.com/product/peonia-nobile-P413669?icid2=products grid:p413669,Alcohol Denat.- Fragrance- Water- Citronellol- Hexylcinnamal- Linalool- Hydroxycitronellal- Alpha-Isomethylionone- Ethylhexylmethoxycinnamate- Geraniol- Alcohol- Butylmethoxydibenzoylmethane- Ethylhexylsalicylate- Bht- Limonene- Citral- Methyl2-Octynoate- Tocopherol- Ci14700 (Red4)- Ci60730 (Ext.Violet2)- Ci19140 (Yellow5).Acqua di Parma product ingredient listings are updated periodically. Before using an Acqua di Parma product- please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use.,1,Acqua di Parma,"[""rose"", ""floral"", ""fresh spicy"", ""sweet"", ""fresh""]","[""Black Pepper"", ""Raspberry"", ""Peony"", ""Geranium"", ""Turkish Rose"", ""Freesia"", ""Amber"", ""Patchouli"", ""Musk""]"
Perfume,rosa nobile,4.5,79,5000,210.0,210.0,https://www.sephora.com/product/rosa-nobile-P388670?icid2=products grid:p388670,unknown,1,Acqua di Parma,"[""rose"", ""floral"", ""musky"", ""fresh"", ""citrus"", ""woody""]","{""middle"": [""Rose"", ""Lily-of-the-Valley"", ""Peony"", ""Violet""], ""base"": [""Cedar"", ""Ambergris"", ""Musk""], ""top"": [""Mandarin Orange"", ""Bergamot"", ""Pepper""]}"
Cologne,vintage,5.0,139,2100,72.0,72.0,https://www.sephora.com/product/vintage-P158521?icid2=products grid:p158521,Alcohol Denat- Water- Fragrance- Benzyl Benzoate- Butylphenyl Methylpropional- Cinnamal-  Citral- Citronellol- Coumarin- Eugenol- Geraniol- Isoeugenol- Limonene- Linalool.,0,Blumarine,"[""citrus"", ""floral"", ""fresh"", ""rose"", ""woody"", ""powdery""]","{""middle"": [""Peony"", ""Lily"", ""Jasmine"", ""Water Lily"", ""Rose""], ""base"": [""iris"", ""Sandalwood"", ""Amber"", ""Musk""], ""top"": [""Peach"", ""Bergamot"", ""Lemon""]}"
Cologne,aqva pour homme,5.0,64,2200,94.0,94.0,https://www.sephora.com/product/aqva-pour-homme-P90002?skuId=817072&icid2=products grid:p90002,Alcohol Denat. (Sd Alcohol 39-C)- Water- Fragrance- Limonene- Ethylhexyl Methoxycinnamate- Linalool- Butylphenyl Methylpropional- Butyl Methoxydibenzoylmethane- Ethylhexyl Salicylate- Benzyl Salicylate- Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde- Citral- Hydroxycitronellal- Bht- Citronellol.,0,Bvlgari,"[""marine"", ""citrus"", ""aromatic"", ""woody"", ""fresh spicy""]","{""middle"": [""Seaweed"", ""Lavender"", ""Cotton Flower""], ""base"": [""Patchouli"", ""Virginia Cedar"", ""Woodsy Notes"", ""Amber"", ""Clary Sage""], ""top"": [""Petitgrain"", ""Orange"", ""Mandarin Orange""]}"
Cologne,aqva pour homme atlantiqve,5.0,5,453,94.0,94.0,https://www.sephora.com/product/aqva-pour-homme-atlantiqve-P416830?icid2=products grid:p416830,Alcohol Denat. (Sd Alcohol 39-C)- Water- Fragrance- Linalool- Limonene- Ethylhexyl Methoxycinnamate- Butyl Methoxydibenzoylmethane- Ethylhexyl Salicylate- Geraniol- Coumarin- Citral- Citronellol- Benzyl Benzoate- Bht.,0,Bvlgari,"[""aromatic"", ""citrus"", ""woody"", ""amber"", ""aquatic"", ""marine""]","{""middle"": [""Ambergris"", ""Sea Notes""], ""base"": [""Patchouli"", ""Sandalwood"", ""Vetiver"", ""Benzoin""], ""top"": [""Sicilian Lemon"", ""Calabrian bergamot"", ""Water Notes""]}"
Cologne,aqva pour homme marine,5.0,97,1700,94.0,94.0,https://www.sephora.com/product/aqva-pour-homme-marine-P211369?icid2=products grid:p211369,Alcohol Denat. (Sd Alcohol 39-C)- Water- Fragrance- Benzyl Salicylate- Limonene- Butylphenyl Methylpropional- Ethylhexyl Methoxycinnamate- Butyl Methoxydibenzoylmethane- Ethylhexyl Salicylate- Linalool- Citronellol- Citral- Geraniol- Bht- Farnesol- Alpha-Isomethyl Ionone.,0,Bvlgari,"[""aquatic"", ""citrus"", ""marine"", ""fresh"", ""aromatic""]","{""middle"": [""Seaweed"", ""Rosemary"", ""Water Notes""], ""base"": [""Virginia Cedar"", ""Amber""], ""top"": [""Neroli"", ""Grapefruit"", ""Mandarin Orange"", ""Petitgrain""]}"
Perfume,omnia coral,4.5,181,8500,86.0,86.0,https://www.sephora.com/product/omnia-coral-P307403?skuId=1410661&icid2=products grid:p307403,Alcohol Denat. (Sd Alcohol 39-C)- Fragrance- Water- Linalool- Alpha-Isomethyl Ionone- Hydroxycitronellal- Ethylhexyl Methoxycinnamate- Limonene- Geraniol- Butylphenyl Methylpropional- Citronellol- Butyl Methoxydibenzoylmethane- Ethylhexyl Salicylate- Bht- Methyl 2-Octynoate- Benzyl Alcohol- Farnesol- Citral.,0,Bvlgari,"[""woody"", ""floral"", ""fresh spicy"", ""musky"", ""fruity"", ""citrus""]","{""middle"": [""Water Lily"", ""Hibiscus"", ""Pomegranate""], ""base"": [""Musk"", ""Virginia Cedar""], ""top"": [""Bergamot"", ""Goji Berries""]}"
Perfume,giulietta,4.5,416,10900,76.0,76.0,https://www.sephora.com/product/giulietta-P234438?icid2=products grid:p234438,Alcohol Denat.- Fragrance- Water- Covabsorb (Ethylhexyl Methoxycinnamate- Butyl Methoxy- dibenzoylmethane- Ethylhexyl Salicylate)- Tinogard TT (Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate)- Blue 1 (CI 42090)- Violet 2 (CI 60730)- Yellow 5 (CI 19140)- Butylphenyl Methylpropinal- Alpha-Isomethyl Ionone- Benzyl Benzoate- Benzyl Salicylate- Cinnamyl Alcohol- Citronellol- Courmarin Eugenol- Hydroxyisohexyl 3- Cyclohexene- Carboxaldehyde- Linalool.,0,Carla Fracci,"[""floral"", ""white floral"", ""vanilla"", ""woody"", ""powdery"", ""fresh""]","{""middle"": [""Peony"", ""Lily-of-the-Valley"", ""Jasmine""], ""base"": [""Sandalwood"", ""Amber"", ""White Musk"", ""Vanilla"", ""Coconut""], ""top"": [""Freesia"", ""Bergamot"", ""Red Berries""]}"
Perfume,the one,4.5,846,20500,122.0,122.0,https://www.sephora.com/product/the-one-P195321?icid2=products grid:p195321,Alcohol- Fragrance- Water- Benzyl Salicylate- Limonene- Hexyl Cinnamal- Geraniol- Linalool- Ethylhexyl Methoxycinnamate- Diethylamino Hydroxybenzoyl Hexyl Benzoate- Citronellol- Hydroxycitronellal- Benzyl Benzoate- Citral- Isoeugenol- Benzyl Cinnamate- Bht- Ci 15985 (Yellow 6)- Ci 14700 (Red 4)- Ci 19140 (Yellow 5).,0,Dolce Gabbana,"[""fruity"", ""vanilla"", ""white floral"", ""sweet"", ""powdery""]","{""middle"": [""Lily"", ""Plum"", ""Jasmine"", ""Lily-of-the-Valley""], ""base"": [""Amber"", ""Musk"", ""Vanilla"", ""Vetiver""], ""top"": [""Litchi"", ""Mandarin Orange"", ""Peach"", ""Bergamot""]}"
Cologne,the one for men,5.0,359,5500,120.0,166.0,https://www.sephora.com/product/the-one-for-men-P224300?icid2=products grid:p224300,Alcohol- Water- Fragrance- Linalool- Limonene- Ethylhexyl Methoxycinnamate- Diethylamino Hydroxybenzoyl Hexyl Benzoate- Alpha-Isomethyl Ionone- Farnesol- Geraniol- Citral- Citronellol- Ci 19140 (Yellow 5)- Ci 60730 (Ext. Violet 2)- Ci 15985 (Yellow 6)- Ci 14700 (Red 4)- Bht- Ci 42090 (Blue 1).,0,Dolce Gabbana,"[""amber"", ""fresh spicy"", ""tobacco"", ""citrus"", ""sweet""]","{""middle"": [""Ginger"", ""Orange Blossom"", ""Cardamom""], ""base"": [""Amber"", ""Cedar"", ""Tobacco""], ""top"": [""Coriander"", ""Basil"", ""Grapefruit""]}"
Cologne,the one for men eau de parfum,4.5,15,1700,134.0,134.0,https://www.sephora.com/product/the-one-for-men-eau-de-parfum-P406330?icid2=products grid:p406330,Alcohol Denat.- Fragrance- Water- Ethylhexyl Methoxycinnamate- Diethylamino Hydroxybenzoyl Hexyl Benzoate- Bht- Linalool- Limonene- Alpha-Isomethyl Ionone- Geraniol- Isoeugenol- Farnesol- Citral- Citronellol- Ci 19140 (Yellow 5)- Ci 60730 (ext. Violet 2)- Ci 15985 (Yellow 6)- Ci 14700 (Red 4).,0,Dolce Gabbana,"[""amber"", ""tobacco"", ""fresh spicy"", ""citrus"", ""sweet""]","{""middle"": [""Orange Blossom"", ""Ginger"", ""Cardamom""], ""base"": [""Tobacco"", ""Amber"", ""Cedar""], ""top"": [""Grapefruit"", ""Coriander"", ""Basil""]}"
Perfume,pink sugar,4.5,3000,47300,30.0,30.0,https://www.sephora.com/product/pink-sugar-P44903?icid2=products grid:p44903,Alcohol Denat- Water- Fragrance- Ethylhexyl Methoxycinnamate- Butyl Methoxydibenzoylmethane- Ethylhexyl Salycilate- Amyl Cinnamal- Benzyl Benzoate- Benzyl Salicylate- Citral- Citronellol- Coumarin- Limonene- Geraniol- Hexyl Cinnamal- Butylphenyl Methylpropional- Linalool- Alpha-Isomethyl Ionone.,0,Aquolina,"[""sweet"", ""caramel"", ""vanilla"", ""fruity"", ""powdery"", ""soft spicy""]","{""middle"": [""Red Berries"", ""Lily-of-the-Valley"", ""Licorice"", ""Cotton Candy"", ""Strawberry""], ""base"": [""Musk"", ""Vanilla"", ""Caramel"", ""Tonka Bean"", ""Sandalwood""], ""top"": [""Orange"", ""Fig Leaf"", ""Raspberry"", ""Bergamot""]}"
Perfume,omnia crystalline,4.5,474,17700,86.0,86.0,https://www.sephora.com/product/omnia-crystalline-P112814?icid2=products grid:p112814,Alcohol Denat. (Sd Alcohol 39-C)- Fragrance- Water- Linalool- Limonene- Geraniol- Alpha-Isomethyl Ionone- Citronellol- Ethylhexyl Methoxycinnamate- Hexyl Cinnamal- Butyl Methoxydibenzoylmethane- Ethylhexyl Salicylate- Benzyl Alcohol- Ci 60730 (Ext. Violet 2)- Bht- Citral- Benzyl Benzoate.,0,Bvlgari,"[""woody"", ""green"", ""floral"", ""musky"", ""ozonic""]","{""middle"": [""Lotus"", ""Cassia"", ""Tea""], ""base"": [""Musk"", ""Oakmoss"", ""Guaiac Wood""], ""top"": [""Bamboo"", ""Pear""]}"
Perfume,black opium nuit blanche,4.5,260,11200,94.0,94.0,https://www.sephora.com/product/black-opium-nuit-blanche-P407688?icid2=products grid:p407688,unknown,0,Yves Saint Laurent,"[""vanilla"", ""coffee"", ""sweet"", ""powdery"", ""warm spicy""]","{""middle"": [""Orange Blossom"", ""Coffee"", ""Peony"", ""Coriander""], ""base"": [""Vanilla"", ""Sandalwood"", ""White Musk"", ""Caramel"", ""Milk""], ""top"": [""Rice"", ""Bourbon Pepper"", ""Anise""]}"
Perfume,opium,4.5,164,4200,62.0,62.0,https://www.sephora.com/product/opium-P6303?icid2=products grid:p6303,unknown,0,Yves Saint Laurent,"[""balsamic"", ""warm spicy"", ""smoky"", ""woody"", ""aromatic"", ""powdery""]","{""middle"": [""Carnation"", ""Sandalwood"", ""Patchouli"", ""Cinnamon"", ""Orris Root"", ""Peach"", ""Lily-of-the-Valley"", ""Rose""], ""base"": [""Labdanum"", ""Tolu Balsam"", ""Sandalwood"", ""Opoponax"", ""Musk"", ""Coconut"", ""Vanilla"", ""Benzoin"", ""Vetiver"", ""Incense"", ""Cedar"", ""Myrrh"", ""Castoreum"", ""Amber""], ""top"": [""Coriander"", ""Plum"", ""Citruses"", ""Mandarin Orange"", ""Pepper"", ""Jasmine"", ""Cloves"", ""West Indian Bay"", ""Bergamot""]}"
Perfume,opium,4.5,164,4200,62.0,62.0,https://www.sephora.com/product/opium-P6303?icid2=products grid:p6303,unknown,0,Yves Saint Laurent,"[""balsamic"", ""floral"", ""sweet"", ""warm spicy"", ""smoky""]","{""middle"": [""Carnation"", ""Jasmine"", ""Myrhh""], ""base"": [""Patchouli"", ""Opoponax"", ""Amber"", ""Vanille""], ""top"": [""Bergamot"", ""Mandarin Orange"", ""Lily-of-the-Valley""]}"
Cologne,colonia club,0.0,0,259,120.0,120.0,https://www.sephora.com/product/colonia-club-P403962?icid2=products grid:p403962,Alcohol Denat.- Water- Fragrance- Limonene- Linalool- Citral- Eugenol- Bht- Coumarin- Geraniol- Citronellol- Tocopherol.Acqua di Parma product ingredient listings are updated periodically. Before using an Acqua di Parma product- please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use.,1,Acqua di Parma,"[""aromatic"", ""fresh spicy"", ""green"", ""citrus"", ""floral""]","{""middle"": [""Geranium"", ""Lavender"", ""Galbanum""], ""base"": [""Ambergris"", ""Musk"", ""Haitian Vetiver""], ""top"": [""Bergamot"", ""Lemon"", ""Petitgrain"", ""Mandarin Orange"", ""Mint"", ""Neroli""]}"
